image_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50
ball_5_1_173,-1.40828,0.173095,-3.34792,-3.07633,1.89622,-0.653854,-1.85702,-3.06702,-4.03228,-6.65728,0.0627591,0.0391125,-0.0386605,-0.906536,-0.847409,0.271416,-0.0499371,8.35699,1.55549,-0.0170682,1.32423,3.15687,-1.05432,3.06576,-0.279872,2.10352,18.5789,-0.421407,-1.09672,-2.05554,-0.353652,-3.99759,-0.26664,1.98503,-2.05041,4.02419,-2.22566,-1.76738,-0.566671,-2.65452,2.1657,-0.236322,2.37147,2.2593,-1.67488,-3.46256,0.329494,0.986075,-0.137231,-2.06999,-2.75981
ball_5_1_91,-0.586705,-1.03339,-3.12825,-2.35889,-0.499494,-0.258446,-3.13076,-4.38125,-2.68119,-5.3537,0.240958,-0.77198,0.0582654,-1.65527,-1.47195,-1.17096,0.524518,5.1039,-2.50208,0.470546,3.84786,1.19208,-1.03658,3.73707,-0.151877,0.890738,17.2129,-1.01248,-0.229758,1.90305,-0.0051423,-3.93882,-0.855668,-0.800579,-0.124188,0.542258,-2.6695,-1.54173,1.75127,-1.76849,4.83039,0.20924,3.56891,3.46336,-1.73976,-3.34547,-1.0192,4.8173,2.67598,-1.01542,-3.64448
ball_5_1_96,-0.851019,-1.57405,-3.33116,-1.32844,-0.973704,-0.159078,-3.48783,-4.59627,-2.8468,-5.02057,0.46475,-0.87092,0.714043,-1.9277,-1.49384,-1.12611,0.817588,4.36544,-1.88775,0.0147891,3.809,1.67408,-0.705258,3.72642,-0.139382,0.543306,16.8172,-1.46988,-0.679385,2.31362,-0.2044,-4.01349,-1.11669,-1.18444,-0.320302,0.126823,-2.59585,-1.71887,2.62255,-1.93689,4.56712,0.0891656,3.50044,3.42892,-1.71561,-3.42323,-0.713067,4.87646,4.11026,-0.588163,-3.9124
ball_5_2_232,-1.46907,1.56415,-3.57937,-2.96093,-0.549256,-1.0681,-1.90094,-3.36367,-2.77063,-5.7055,-0.262151,-1.01047,-1.13435,-2.29156,-2.38517,-0.685391,0.492804,6.23252,-2.4449,-0.106647,3.80288,0.983032,-0.533517,2.30199,-0.213423,1.84697,16.4432,-1.11792,0.171535,0.762037,1.38879,-4.20757,0.283748,-0.110182,0.714373,2.21423,-3.43224,-1.89495,0.136544,-1.3487,5.8243,0.371416,4.60756,2.97977,-1.29238,-3.93449,-0.858283,3.64097,0.962285,-2.05175,-2.4792
ball_5_4_31,-1.44486,-0.26497,-3.22615,-2.49835,2.01017,-1.34349,-1.06311,-3.90524,-3.04894,-7.34974,-0.140908,-0.681233,0.356049,-0.241569,-0.274549,-0.12055,-1.96284,4.92156,0.822999,-0.192636,3.55509,3.11643,-0.86097,2.04405,-0.396196,0.516817,17.9586,-2.60523,-2.53367,1.44108,1.49018,-4.25836,-0.469685,-0.490381,-2.60094,4.52149,-1.82539,-2.68223,-1.59396,-1.72076,4.27714,-0.184117,3.63155,4.37752,-2.99254,-4.12881,0.997058,5.32466,1.10818,-0.860956,-2.50648
ball_6_1_119,0.0100095,-2.56232,-3.35977,-2.19211,-0.122486,-1.46647,-4.24369,-4.8519,-1.28829,-6.95256,3.27671,-0.232984,0.749018,0.724583,0.673037,-1.02993,-0.750601,4.68842,-2.47768,2.79834,3.28433,1.04427,-1.93007,1.39105,0.0830209,-1.10956,23.0292,-4.51923,-2.02563,5.03091,2.33729,-4.97152,-1.77811,-0.00221279,0.715197,0.406618,-1.90302,-1.07971,0.530514,-0.224925,2.994,1.6923,-3.30485,3.36838,-2.16308,-4.45994,-2.17554,4.87328,3.39603,-1.74448,-2.02784
ball_6_1_221,1.42476,-1.98762,-2.12184,-2.96431,1.27941,-0.970191,-2.7516,-5.07128,-1.10851,-7.73591,1.71494,0.442861,-0.518746,1.57231,0.168019,-1.37719,-0.309433,4.16127,-2.03185,3.57457,2.3365,0.37372,0.331603,1.55002,-0.710277,-0.841849,24.0956,-4.78847,-0.500373,3.83108,3.07278,-5.71749,-1.05455,1.06371,1.14527,1.22292,-1.86041,-1.57376,-0.752757,-0.213266,0.78353,1.35422,-2.54698,1.76095,-2.28424,-5.25879,-2.24155,4.10172,1.0094,-1.9176,-1.08379
ball_6_2_66,-0.755866,-1.1143,-4.72061,0.170263,-0.349196,-1.34516,-3.8732,-4.37428,-0.48512,-6.40912,1.55368,0.102553,-0.977369,-0.673644,-0.325669,-1.96612,0.842263,4.45867,-2.61413,0.248639,4.21123,1.66172,-1.96515,1.75902,0.76131,-0.218333,19.8075,-4.54924,-1.52677,3.40664,2.70674,-4.13964,-0.986944,0.102957,1.79545,-1.13047,-3.26418,-1.23101,0.999281,-0.784694,7.24225,1.14288,-2.36169,5.67938,-2.25726,-3.95943,-1.65786,3.02956,2.52202,-1.2791,-2.21982
ball_6_2_7,-0.19707,-2.25007,-2.19044,-2.98258,0.405508,-0.249831,-2.87359,-4.67868,-1.06165,-6.50763,1.21249,-0.931876,0.76413,2.81903,-0.298119,-2.07186,-0.997233,2.98485,-1.29161,4.63194,1.34472,1.13861,0.825321,0.556874,-0.189421,-2.22888,21.4616,-4.18734,-1.9517,5.20317,3.62232,-5.70535,-1.07834,0.84324,0.178981,2.36074,-1.18451,-1.52664,-1.67409,0.898122,0.42718,2.96849,-3.39224,1.13919,-1.20199,-5.05806,-2.92969,5.55309,0.57359,-1.92877,-0.931344
ball_6_4_27,-0.663373,-1.18695,-3.40464,-1.8086,2.08771,-1.70577,2.56629,-2.89867,-1.01033,-6.41508,2.12441,-0.920076,-2.00796,1.06575,2.19401,-1.14707,-0.317067,0.359166,-0.553508,0.693322,0.0685936,0.755295,2.0391,0.668581,-2.04947,-2.87226,19.8262,-5.58477,-1.39241,3.43685,4.8686,-4.93389,-1.37459,-0.237724,0.73334,4.32092,-2.32962,-2.07114,-1.72406,1.94502,1.95337,1.60488,-3.09171,0.321519,-2.09465,-3.93652,0.299289,6.41123,-0.657363,-2.32526,1.64566
ball_7_1_146,2.56367,-0.668741,-4.19524,-1.0069,-0.747754,-0.546943,-1.58596,-3.37077,-0.306185,-5.82046,0.447185,1.70643,2.86033,-1.02647,0.858926,-0.174467,-1.95748,1.03131,-2.518,1.98655,-0.534908,0.22435,-0.10356,1.02195,0.0349048,-1.68738,18.1671,-3.33431,-1.94432,4.11477,3.44845,-2.7386,0.187637,1.85269,-0.65274,-1.71679,0.310577,0.132248,-5.81404,0.153151,5.76851,1.57633,-5.11995,3.19465,0.523012,-2.9314,-1.93884,1.57979,-0.188081,-3.47553,0.919477
ball_7_1_178,4.02943,-1.0152,-4.329,-0.621599,-1.78227,-0.916381,-2.11836,-3.23001,-0.310183,-6.43937,-0.34185,0.389728,1.60656,0.193613,-0.636425,-1.19513,-2.75095,2.06631,-2.93198,2.574,0.363739,0.437994,-0.809131,0.0285417,-1.25104,-2.505,20.7036,-3.17157,-2.12891,5.85501,4.13274,-3.77935,0.0257967,0.936725,-0.496998,-1.62029,0.399762,0.888826,-6.08672,1.43228,6.50625,1.54842,-5.35169,4.31479,-0.124162,-3.48227,-2.00911,2.26803,-0.0302825,-3.12688,1.34134
ball_7_1_49,3.06773,-0.922719,-3.78985,2.30165,-0.96676,-0.876872,-3.49401,-2.9955,0.690318,-6.39546,-0.101951,0.0197404,1.74608,0.893956,-0.762627,-1.13327,-2.07482,0.779675,-2.85745,2.45608,1.4966,-0.129713,-0.915001,-0.0561703,-0.639964,-1.35335,18.7102,-3.64708,-1.4561,5.89488,3.61559,-3.60471,-0.485336,0.64429,-0.946158,-2.30379,-0.16809,0.096241,-4.28942,0.298412,6.24353,-0.404435,-4.86124,4.71766,-0.956712,-3.41871,-1.32445,1.75865,1.24435,-2.21906,1.31545
ball_7_2_176,2.45071,-0.860945,-4.14655,-0.153991,-1.51957,-1.43715,-2.81935,-3.62867,-0.31207,-6.29754,-0.975576,-0.439698,1.85283,0.798645,-1.66747,-1.62485,-3.79197,1.85467,-3.58454,2.76854,1.77599,0.137651,0.00386705,-1.96116,-0.652446,-2.66738,21.161,-3.87913,-2.74018,7.17236,5.21342,-4.21239,-0.34246,-0.213539,0.0686196,-0.638536,0.12166,-0.777814,-4.73533,0.636592,6.6743,3.22543,-5.07536,5.04154,-1.18736,-3.55604,-1.55507,6.84392,1.56746,-3.25091,-0.306556
ball_7_4_202,1.46339,-0.0583455,-3.43722,-0.589198,1.46704,-2.33483,2.77678,-1.64758,-0.528861,-5.29938,1.11745,0.602357,1.21333,-0.711116,1.44993,-0.171413,-0.670778,-1.35183,-1.22177,-0.115485,-1.40836,-1.24058,2.48408,-1.28737,-1.76401,-2.25708,19.5419,-5.25426,-2.99859,3.6786,3.05273,-3.35386,-1.40996,-0.608938,1.3249,2.61464,-0.508855,-1.68802,-4.38549,1.01246,4.45038,1.15764,-3.05517,1.0571,-1.39193,-2.63329,-0.107348,4.31544,-1.43251,-3.68392,2.54088
banana_1_1_3,-2.31293,2.10585,-1.63265,0.978504,1.32794,0.62649,-3.73975,-3.52876,3.20793,-2.8797,5.32416,0.367119,0.81699,-3.15299,-3.25933,2.64635,0.719685,0.412482,-1.65788,-1.76755,2.67052,-1.40592,-6.0359,-0.655341,17.7142,4.44511,-3.67424,2.38307,-1.43727,0.80236,0.880181,2.99611,3.06221,1.97991,-2.01199,-3.42439,0.838076,-1.33692,-4.82862,-4.76765,-3.28044,1.00172,-2.84053,1.82415,1.65578,-3.27988,-2.20879,-1.64595,1.07094,1.60526,-3.81989
banana_1_2_146,-1.51549,3.74137,-2.4297,1.64935,-0.222432,0.628726,-4.39006,-3.08054,4.56181,-3.9243,4.48804,0.118474,-0.892467,-2.96568,-2.57228,1.39729,1.67549,-0.135978,-2.99141,-1.33263,5.0888,-2.95486,-6.01396,-0.776992,16.7079,6.00037,-4.45298,2.63686,-0.304184,1.04529,1.33639,2.72093,3.96838,0.96548,-1.93758,-4.24386,-1.92615,0.348342,-4.91469,-6.32521,-2.69341,-0.110621,-1.3513,2.19962,2.36602,-3.62772,-0.939927,-2.5791,3.16504,3.75216,-3.81701
banana_1_2_65,-1.39651,1.45051,-0.726137,1.52228,-0.426918,-0.221655,-5.1964,-5.03149,3.38881,-2.70645,3.16917,0.632182,4.08289,-3.12625,-3.90526,0.365297,-0.320135,2.02712,-0.16911,-1.11654,-1.17409,0.89227,-4.03139,-0.931434,18.6253,1.4695,-0.802192,5.49022,1.66691,1.18439,0.401418,0.128451,-0.451084,-0.897817,-0.888072,-1.73486,1.65677,-3.81851,-7.51169,-4.42425,0.843398,3.15153,-0.31141,2.59848,0.584566,-3.37168,-1.64419,-0.659467,1.47385,-1.30098,-4.13847
banana_1_4_26,-2.24642,1.253,0.918906,1.53291,1.02905,1.13777,-4.61686,-2.89068,6.45324,-3.02342,2.86294,1.93003,0.98636,-2.7005,-4.47591,0.282088,0.015973,0.700333,-1.87287,-2.6298,-0.679088,-0.111626,-5.2951,-1.70483,18.2989,0.935308,-2.84845,4.69667,2.34745,1.41785,0.387777,0.177947,0.590809,-0.25952,0.644478,-2.06026,0.355874,-3.84754,-5.75167,-4.46117,0.400302,1.26691,-0.869048,4.80116,-0.0877126,-4.74486,-2.79418,-2.4558,-0.465197,2.08245,-1.06891
banana_1_4_9,-2.35152,1.66379,2.28149,0.41948,0.73214,1.04562,-4.60988,-1.27998,7.0431,-2.32258,3.09842,1.32234,0.576272,-3.19695,-4.18881,-0.325158,0.369157,1.84902,-0.379258,-2.33811,-0.759054,-0.766336,-5.70275,-2.2368,18.313,1.08448,-3.51166,5.40661,0.0833853,1.17896,-0.00768307,0.711686,1.14577,-0.598283,0.357365,-1.61811,0.546277,-3.51485,-5.39216,-5.56843,-0.576723,0.834573,-0.328703,4.27073,-0.091281,-4.38437,-2.52391,-3.04154,-0.696888,1.92571,-1.36502
banana_2_1_142,-3.57544,3.06876,-0.714757,0.281809,-1.00911,-0.38928,-3.91672,-4.79033,3.55429,-1.69353,3.61461,1.84826,2.51363,-2.96665,-2.92851,0.170985,-0.244925,1.56889,2.39041,-1.13945,-1.59454,1.57836,-3.77084,-0.889564,19.3416,-0.156939,-2.57016,4.3976,-0.759414,-0.690287,0.564817,2.26875,-0.177152,1.74416,-1.96404,0.45927,3.48942,-2.84114,-5.48627,-3.18515,-1.19935,3.74656,-2.25253,0.762262,0.950293,-3.25378,-2.33135,-1.25712,-1.08786,-1.72731,-4.44862
banana_2_1_58,-3.11343,0.0681441,-1.5494,0.81389,-1.31329,1.9559,-3.16766,-2.76101,2.21327,-0.154712,2.99279,0.476864,1.28458,-3.54532,-0.968174,1.84374,0.788621,-0.981025,0.831968,-1.70319,1.74276,1.35122,-4.8677,-0.491195,15.0529,2.79347,-4.66762,1.89754,-2.8442,-1.02664,-0.212596,3.80607,4.76699,2.17109,-2.9112,-3.85872,-0.805742,-1.08795,-3.24102,-4.27854,-3.53323,-0.134549,-2.5318,0.247697,2.74438,-1.4355,-0.61016,-1.75439,3.1332,3.34263,-4.85022
banana_2_1_97,-2.66191,0.856098,-1.59823,1.11885,-0.352648,0.216133,-4.77347,-3.10756,1.46514,-1.26831,3.1997,-0.470243,3.40743,-3.83446,-2.75494,2.34682,-0.245001,3.07465,-0.253681,-2.77291,0.865253,2.29692,-6.97907,-1.20585,18.6268,1.64743,-1.55174,2.40069,-2.88675,0.923685,3.14453,3.13405,2.89145,2.80871,-2.21428,-3.35563,0.650398,-1.54305,-5.30994,-3.78789,-3.38297,2.34144,-4.2715,3.63365,1.77549,-3.05569,-3.28176,-1.99221,-0.247975,2.01085,-5.43065
banana_2_4_195,-1.93199,0.715951,-1.55949,1.74461,-1.59285,-0.572002,-4.95146,-4.11587,2.92207,0.217136,0.90912,0.416513,2.78036,-2.57914,-3.12196,0.480424,-1.83074,-1.24692,-0.0564504,-1.57617,0.113976,0.747596,-5.10921,-2.22073,16.7985,0.276673,-1.9778,2.75215,2.97822,1.36827,0.430092,3.26129,1.21885,-1.54578,-0.742865,-1.15458,0.611625,-3.16311,-6.19444,-0.9062,-0.634006,3.43429,-2.85394,2.86803,0.838779,-2.10929,-2.51284,0.902539,0.959621,1.49077,-3.81551
banana_2_4_50,-2.25423,0.796645,1.77728,0.0154772,-0.250677,1.66238,-4.41849,-2.08024,4.39706,-0.00289428,2.4217,1.61466,3.07221,-3.81604,-4.00538,-0.320763,-0.294222,0.842948,1.20735,-2.12784,-1.32492,0.698673,-5.69642,-1.82659,18.5077,0.193207,-3.85623,5.30227,0.692963,1.04859,0.42175,0.888768,1.13515,-0.502109,-1.24387,-1.78365,1.69741,-3.42059,-5.62813,-3.4358,-1.57923,1.46707,-1.19537,3.95136,1.04997,-3.88997,-3.05094,-2.04193,-0.662918,1.14923,-1.99259
banana_3_2_108,-2.18577,1.80661,-0.891447,1.38577,0.280555,-0.446848,-4.14677,-4.40664,3.66882,-1.73203,2.63692,0.470964,3.4581,-4.23451,-3.779,0.423114,-1.16512,2.35692,1.9369,-2.9665,-0.246812,1.75872,-4.93615,-2.3809,19.6711,-0.260274,-2.65935,4.00533,-0.948623,-0.425214,1.87221,2.21752,1.4286,-0.697279,-2.055,0.416785,3.48436,-4.07642,-6.88587,-2.86287,0.0103494,4.25874,-0.924183,2.61933,-0.180057,-4.19382,-1.8814,-1.09824,-0.585194,-0.223211,-4.71808
banana_3_2_192,-1.46922,-0.19405,-0.946759,2.20793,-0.174241,0.130707,-3.59617,-3.84018,3.27184,0.248388,2.81508,1.59545,3.96613,-2.9849,-2.79728,0.707998,-0.163381,-0.0672117,0.890225,-1.04707,-1.38981,1.7701,-3.54825,-1.79524,16.9553,0.444557,-2.48978,3.39852,2.031,-0.148411,-0.711592,1.59261,0.0714653,-0.79849,-1.57085,-2.60921,2.22441,-3.79752,-6.83825,-3.88141,-0.902419,2.12143,-1.96246,0.948381,2.48143,-1.27697,-1.99756,-0.467333,0.716669,-0.0508581,-3.86026
banana_3_2_1,-2.14062,2.38385,-1.83176,1.34699,-0.770793,0.233607,-5.03229,-3.14153,4.98538,-2.32889,4.16315,-0.107529,1.07781,-3.77504,-2.9898,1.27106,0.761087,0.789281,-1.55481,-1.73676,2.4535,-0.494086,-5.89832,-2.0392,19.0204,3.86533,-4.41647,3.54245,-0.0358362,1.20644,1.88005,3.13409,3.2639,0.34591,-0.964777,-2.88814,-1.28053,-1.13487,-5.83576,-5.0902,-1.94832,0.998024,-2.47909,2.9059,1.20847,-3.49363,-1.77536,-1.85528,1.17963,1.89826,-3.54745
banana_3_4_123,-2.51239,3.50147,-0.506237,0.951974,0.724655,-0.135685,-1.06614,-3.53634,4.04632,-2.4185,2.82456,2.65535,2.62092,-3.67591,-3.9109,1.5595,-0.682695,-0.0960186,0.585719,-2.45226,0.213465,-0.623065,-3.83146,-1.985,17.2976,2.30072,-2.2921,2.01256,-0.20868,-0.0186951,-0.488808,0.836431,1.38735,-0.85365,-2.09087,-0.414709,1.38186,-3.79973,-4.9358,-4.1485,-0.949226,1.0928,1.01227,4.51633,-0.49011,-4.15871,-2.08098,-0.169948,-0.414097,-0.444489,-2.28943
banana_3_4_81,-1.90297,1.02093,-0.656184,0.204449,-2.29728,0.700077,-4.93043,-4.31962,0.887478,-0.671509,0.433205,-0.0196761,5.5059,-2.93182,-3.95117,-0.206428,-1.32856,1.04551,3.39637,-0.719204,-1.23114,3.05074,-3.91611,-2.00981,17.0363,0.293644,-2.52142,5.46863,0.254501,0.714555,0.637359,1.02065,0.311994,-0.608448,-0.540938,-1.56884,1.22278,-4.15719,-6.7298,-3.24063,-0.270515,2.94502,0.229231,1.8007,1.94396,-1.49766,-2.26071,-1.3769,-0.162607,1.44628,-4.67696
banana_4_1_107,-2.2512,3.95346,-3.32516,-0.341757,-0.552343,-1.012,-4.94226,-5.0079,3.45927,-3.12145,1.0627,2.9703,1.10333,-3.35896,-2.32662,-1.81554,-1.09505,2.60178,-0.936944,-1.47272,1.74691,1.73788,-3.60741,-2.48312,13.6041,0.145778,-0.73597,3.0682,-2.91073,-0.677321,4.28613,3.68367,0.732052,1.95272,-0.28262,-0.882897,4.2173,-1.14783,-4.55944,-2.42948,-0.158199,7.09039,-2.99477,2.66215,0.208466,-3.78268,-1.92248,-0.414573,-1.34683,-1.52469,-4.24179
banana_4_1_165,-0.450319,2.04214,-2.61115,1.18211,-0.805428,-1.24339,-5.44644,-5.77682,3.13069,-3.21516,3.11393,1.57218,3.19961,-4.61151,-2.82132,-1.484,-0.0874906,3.95923,-2.43374,-1.08975,2.03081,-0.164155,-5.05761,-2.09922,13.5938,-0.493284,-0.282163,3.27769,-0.0510885,0.535376,2.30732,2.90365,-0.0585365,2.09036,0.916455,-0.998963,2.64176,-1.43595,-5.77441,-3.0565,1.61167,8.30292,-4.38107,1.95761,0.0593883,-3.27596,-2.27963,-0.359701,-0.419664,-1.08948,-4.27802
banana_4_4_11,-0.682552,2.5823,-5.64774,1.26899,-0.405708,-0.530147,-3.71348,-3.94899,1.91649,-3.01546,1.69922,1.93752,3.44649,-3.13692,-2.94857,-2.48745,-2.43737,1.18682,-0.57862,0.388099,1.24192,0.677477,-3.18679,-2.31444,11.8849,0.581373,-0.681647,0.919555,-0.679423,2.69832,1.80717,2.59311,2.85557,-0.268191,-0.405821,-2.09486,-0.264751,-1.35209,-7.16248,-1.31463,1.82531,4.9783,-4.79134,5.13915,0.736773,-3.6293,-2.74185,3.37792,1.07427,-1.24724,-2.78919
banana_4_4_52,-2.04823,1.00627,-4.06948,1.2414,-1.29909,-0.168242,-4.5254,-4.02962,3.50514,-0.938065,0.211526,2.06513,2.09397,-3.49029,-1.9134,-1.30191,-2.60309,0.026966,-1.47503,0.173236,3.40039,0.0565494,-3.40242,-2.27027,13.0779,2.98864,-3.21034,1.73991,-0.638266,1.83656,1.34285,2.1985,3.73298,-1.16651,-1.46511,-3.0389,-0.422606,-0.925851,-5.45418,-2.68276,0.368893,3.08912,-2.78229,2.72852,1.0751,-2.86539,-0.286803,0.937662,4.68521,0.0739911,-3.73167
banana_4_4_99,-1.124,1.31471,-3.29136,1.9096,-2.49068,-0.478385,-6.38686,-4.37719,3.48093,-0.38795,0.338324,0.280585,4.70661,-1.94806,-3.13816,-2.3408,-1.79227,1.54465,-0.137375,-1.25995,1.477,2.05413,-5.41442,-2.24254,15.2735,-0.447697,-2.72942,4.69403,3.55811,2.03114,2.11599,0.0976833,0.78424,-1.59777,0.269691,-2.78361,0.274894,-3.59911,-6.60039,-1.70624,1.61937,3.174,-2.78881,7.06758,1.0779,-2.64952,-2.92375,-0.420077,0.392495,2.80087,-2.4703
bell_pepper_1_1_55,0.406334,-2.64069,-4.35003,3.71433,-1.88603,-2.00975,-0.4531,-5.96896,-4.6787,-4.87062,0.229896,-2.05638,2.25004,2.30351,-1.86246,-0.582695,-0.826948,-0.920466,-3.62192,1.58238,2.60582,-1.17557,1.97693,0.920751,-1.53619,-3.53727,5.32153,-5.46788,-2.91687,8.67636,1.87635,-2.55266,0.0897224,-3.48356,-2.15718,1.28017,-1.75741,-0.6283,6.21511,0.85847,-1.29532,5.4736,-3.21975,4.07401,-0.578982,-2.69044,-0.639424,21.48,3.04137,-0.988993,-3.61468
bell_pepper_1_2_181,0.493963,-2.93825,-3.12086,5.01539,-2.49255,-2.6642,-1.11205,-5.01586,-4.29923,-3.302,0.271319,-1.49303,1.19912,3.00612,-2.38877,-0.157059,-1.02449,-0.76589,-4.32875,4.01255,3.04532,-1.30937,0.0790135,-0.174401,-0.702587,-4.10176,2.87405,-5.70321,-3.52619,7.67697,1.61029,-1.36322,0.00674461,-2.76982,-2.98349,0.151373,-0.584736,-0.0884212,5.18036,0.261963,-1.68735,5.84716,-5.49124,3.12273,-0.199865,-1.39868,-0.015724,22.4712,4.26394,-0.556436,-4.37118
bell_pepper_1_2_99,1.18307,-3.04669,-3.01495,4.96912,-1.99008,-2.74731,-0.543712,-5.80655,-4.96184,-3.58731,-0.108561,-1.97318,1.94529,2.97166,-1.85332,-0.554659,-0.735147,-1.55954,-4.39004,2.80288,2.62882,-1.46728,2.44802,-1.24957,-0.973299,-4.83354,3.61846,-6.41473,-2.90722,10.2913,2.62381,-1.9896,-0.223324,-2.94081,-3.45863,0.969445,-0.565398,-0.44252,4.23191,0.78936,-2.40568,6.62057,-5.01218,2.8792,-0.651301,-1.99217,-0.381837,25.2743,2.23493,-0.629369,-3.70969
bell_pepper_1_4_138,0.634158,-2.69437,-2.86602,2.6318,-1.49836,-2.26155,0.25365,-5.30175,-4.48666,-3.10025,1.36975,0.176187,1.84345,1.79521,-1.11175,1.82016,-1.96315,-0.794013,-3.10009,1.30532,0.642917,-1.58142,0.620067,2.58508,-0.233503,-3.25619,4.75668,-4.73079,-3.45635,3.24675,-0.747793,-1.72202,-0.331992,-2.24192,-3.54005,1.47144,0.543139,-2.04289,7.22099,1.86814,-2.02802,5.76498,-4.45847,1.18779,-0.345411,-0.725615,-0.343037,21.1568,2.10031,-1.62413,-3.64002
bell_pepper_1_4_71,0.794755,-3.09263,-2.51344,4.15519,-1.41279,-2.68876,-0.771628,-5.07489,-4.01662,-2.65589,1.59001,-0.524405,0.680201,1.83092,-2.14945,0.166538,-1.17531,-0.419402,-4.50348,1.70154,1.57251,-1.96103,-0.325364,2.09191,-0.212575,-4.17636,2.85838,-5.5702,-1.3985,5.80257,0.256946,-0.81816,-0.5229,-2.17075,-1.43471,0.349397,-0.215022,-1.10532,5.67563,1.48999,-2.26991,6.6068,-6.52374,1.5026,-0.622096,-0.928669,-0.771731,23.5287,1.89403,-0.896516,-3.84424
bell_pepper_2_1_115,0.153584,-2.02547,-2.35458,-1.73498,-1.11528,-1.10577,2.18688,-6.20709,-4.33248,-6.18525,0.109088,-2.17621,2.78566,2.22785,-4.17615,6.06518,-5.59792,-0.613647,-3.85783,-1.55852,3.6585,-1.86629,2.12646,3.0625,-0.96286,-1.57926,5.40958,-4.55012,4.07749,3.3142,-2.60267,-4.41712,0.877446,-4.45841,-3.72668,3.50287,-1.53155,-4.01384,6.21177,1.18308,1.03573,1.38086,4.93916,6.09157,-2.93329,-2.65658,-0.649802,23.466,2.58564,-1.38878,-3.11195
bell_pepper_2_1_147,1.58531,-2.89678,-0.187422,0.385861,-0.879766,-1.52556,-1.12588,-5.30319,-2.79501,-5.01568,1.58554,-0.789265,1.84027,3.22523,-3.30813,5.28542,-4.85874,-1.10569,-4.61337,-0.27924,4.02538,-2.60683,-0.410363,4.09603,-0.403728,-1.53239,3.99991,-3.6954,2.43881,4.39595,-3.31072,-2.81732,-0.343344,-3.4679,-3.11737,-0.206548,-0.787467,-2.19678,7.77144,0.115546,-0.452725,1.63975,1.41401,3.63202,-1.93975,-2.57985,-1.08183,17.6698,2.9459,-0.0305828,-2.32649
bell_pepper_2_1_19,0.931002,-2.59664,-1.63225,-1.33743,-1.21471,-0.963672,0.916706,-5.84127,-4.28395,-5.00578,-0.491926,-2.57924,3.2409,3.00737,-2.94838,5.17992,-5.24221,0.182704,-2.98931,-0.572422,2.20179,0.289601,2.86092,2.43038,-0.579002,-1.41747,4.80947,-2.66155,2.86091,2.7297,-2.09168,-4.23651,1.24571,-4.4761,-3.9484,1.93609,-1.33267,-3.34684,4.21716,1.82289,-1.10885,1.25739,3.42737,5.00003,-2.16985,-2.56545,-0.773334,19.3508,3.10544,-0.551755,-3.2963
bell_pepper_2_1_222,0.448661,-1.9348,-1.80116,-1.36167,-0.596677,-1.37834,2.22188,-5.11091,-3.82763,-5.62147,-0.442059,-1.97312,1.4663,2.04391,-3.79385,6.41546,-4.94945,0.0624437,-3.16763,-0.844925,3.26875,-1.01053,1.2602,4.14229,-1.07997,-0.160501,5.04135,-3.50696,2.12753,1.93759,-2.51474,-3.72259,1.63766,-4.23516,-3.79623,2.17138,-1.67494,-3.33806,6.41857,1.35207,-0.0725957,0.30232,5.45751,4.92316,-2.20509,-2.56142,-0.792978,19.2407,1.728,-0.494988,-3.40933
bell_pepper_2_1_65,-0.131061,-2.12763,-2.48664,0.14681,-1.97662,-1.17951,1.04723,-5.27677,-3.31881,-5.2847,-1.06068,-1.68479,1.34346,2.31301,-3.17779,4.68561,-4.23982,-1.14934,-2.41973,-0.674696,3.37693,-0.98704,0.124755,4.60383,-0.569204,-1.17101,3.12206,-2.76096,1.37864,4.00394,-2.41259,-3.28038,0.407322,-4.57736,-3.38916,0.706223,-1.468,-2.88631,5.78118,-0.590423,0.941353,0.267407,7.41209,4.51088,-1.13918,-2.60248,-0.502851,18.0587,4.64069,-0.30519,-3.64693
bell_pepper_3_1_26,0.626381,-1.5957,-3.2529,8.37321,-1.56917,-2.52305,-0.226571,-5.6783,-3.10758,-3.77805,-0.451785,-1.26576,0.651015,2.19683,-2.17182,-2.37145,1.09972,-1.99811,-4.10222,1.14657,3.838,-3.28665,1.7964,-1.87927,-1.40154,-3.47419,0.252258,-6.13295,-1.77459,9.2255,0.840344,-1.77122,-1.04422,-3.65296,-2.43871,0.425958,-0.667684,-1.40229,6.56551,-1.52989,-0.307896,5.1624,-1.21044,3.71477,-1.7409,-2.92545,1.07793,23.0454,3.00939,-0.554128,-2.43731
